rep_index,old_ms,new_ms
340,0.00100000761449337,0.12329997844062746
341,0.001100008375942707,0.12379998224787414
342,0.001100008375942707,0.1674999948590994
343,0.0039000005926936865,0.2466999867465347
344,0.001600012183189392,0.15520001761615276
345,0.0011999800335615873,0.16720002167858183
346,0.001900014467537403,0.22679998073726892
347,0.00200001522898674,0.19489999976940453
348,0.001600012183189392,0.15549999079667032
349,0.001100008375942707,0.13599998783320189
350,0.001200009137392044,0.1275999820791185
351,0.001100008375942707,0.12429998605512083
352,0.001100008375942707,0.12740000966005027
353,0.00100000761449337,0.12459998833946884
354,0.001100008375942707,0.12360000982880592
355,0.0009999785106629133,0.12589999823831022
356,0.001100008375942707,0.12330000754445791
357,0.0009999785106629133,0.12760001118294895
358,0.0010999792721122503,0.12630000128410757
359,0.001100008375942707,0.16500000492669642
360,0.002200016751885414,0.24999998277053237
361,0.0025999906938523054,0.2384000108577311
362,0.0013999815564602613,0.14570000348612666
363,0.001200009137392044,0.12829998740926385
364,0.001100008375942707,0.12499999138526618
365,0.001100008375942707,0.12639997294172645
366,0.00100000761449337,0.12810001499019563
367,0.001100008375942707,0.12569999671541154
368,0.001100008375942707,0.12270000297576189
369,0.0009999785106629133,0.12020001304335892
370,0.0010999792721122503,0.12170002446509898
371,0.00100000761449337,0.12209999840706587
372,0.001200009137392044,0.11920000542886555
373,0.0010999792721122503,0.1204000145662576
374,0.0010999792721122503,0.12890002108179033
375,0.0009999785106629133,0.12350000906735659
376,0.001100008375942707,0.12049998622387648
377,0.001100008375942707,0.12169999536126852
378,0.0009999785106629133,0.12030001380480826
379,0.0010999792721122503,0.12020001304335892
380,0.00100000761449337,0.11979998089373112
381,0.00100000761449337,0.12119999155402184
382,0.00100000761449337,0.12549999519251287
383,0.0010999792721122503,0.12209999840706587
384,0.00100000761449337,0.12010001228190958
385,0.001100008375942707,0.12030001380480826
386,0.0010999792721122503,0.11910000466741621
387,0.001100008375942707,0.1202999847009778
388,0.00100000761449337,0.11809999705292284
389,0.0011999800335615873,0.11900000390596688
390,0.001200009137392044,0.12290000449866056
391,0.0011999800335615873,0.1249000197276473
392,0.00100000761449337,0.1218999968841672
393,0.00100000761449337,0.11999998241662979
394,0.00100000761449337,0.12089998926967382
395,0.00100000761449337,0.12010001228190958
396,0.00100000761449337,0.11970000923611224
397,0.0010999792721122503,0.1196000084746629
398,0.00100000761449337,0.1677999971434474
399,0.0012999807950109243,0.12510002125054598
400,0.001100008375942707,0.12099999003112316
401,0.00100000761449337,0.11940000695176423
402,0.0009999785106629133,0.11970000923611224
403,0.000900006853044033,0.11969998013228178
404,0.001100008375942707,0.1202999847009778
405,0.001100008375942707,0.12330000754445791
406,0.0010999792721122503,0.13349999790079892
407,0.001200009137392044,0.15839998377487063
408,0.001400010660290718,0.12799998512491584
409,0.00100000761449337,0.1196000084746629
410,0.00100000761449337,0.11980000999756157
411,0.0010999792721122503,0.12070001685060561
412,0.0009999785106629133,0.12080001761205494
413,0.0011999800335615873,0.11920000542886555
414,0.001100008375942707,0.12739998055621982
415,0.00100000761449337,0.11910000466741621
416,0.0009999785106629133,0.11920000542886555
417,0.00100000761449337,0.11839999933727086
418,0.0009999785106629133,0.11950000771321356
419,0.00100000761449337,0.11759999324567616
420,0.0010999792721122503,0.1215000229422003
421,0.00100000761449337,0.12139999307692051
422,0.00100000761449337,0.12569999671541154
423,0.00100000761449337,0.12240000069141388
424,0.001100008375942707,0.11890000314451754
425,0.00100000761449337,0.11909997556358576
426,0.001100008375942707,0.12050001532770693
427,0.00100000761449337,0.12169999536126852
428,0.00100000761449337,0.11950000771321356
429,0.00100000761449337,0.11890000314451754
430,0.00100000761449337,0.12849998893216252
431,0.001100008375942707,0.12129999231547117
432,0.0010999792721122503,0.12080001761205494
433,0.0009999785106629133,0.12120002065785229
434,0.001100008375942707,0.12070001685060561
435,0.00100000761449337,0.11980000999756157
436,0.0009999785106629133,0.11890000314451754
437,0.001100008375942707,0.11799999629147351
438,0.00100000761449337,0.12319997767917812
439,0.001400010660290718,0.12469998910091817
440,0.001100008375942707,0.12059998698532581
441,0.00100000761449337,0.11999998241662979
442,0.00100000761449337,0.12069998774677515
443,0.000900006853044033,0.11930000619031489
444,0.0010999792721122503,0.12000001152046025
445,0.00100000761449337,0.11989998165518045
446,0.001100008375942707,0.11900000390596688
447,0.0009999785106629133,0.22190000163391232
448,0.0020999868866056204,0.15969999367371202
449,0.001300009898841381,0.13470000703819096
450,0.0011999800335615873,0.12710000737570226
451,0.005399982910603285,0.12410001363605261
452,0.0010999792721122503,0.12550002429634333
453,0.001100008375942707,0.12760001118294895
454,0.0011999800335615873,0.13470000703819096
455,0.001200009137392044,0.13040000339969993
456,0.001100008375942707,0.13010000111535192
457,0.0010999792721122503,0.12140002218075097
458,0.0010999792721122503,0.1230000052601099
459,0.001100008375942707,0.13010000111535192
460,0.001100008375942707,0.12340000830590725
461,0.0009999785106629133,0.11910000466741621
462,0.00100000761449337,0.12209999840706587
463,0.0009999785106629133,0.24670001585036516
464,0.0021999876480549574,0.1711999939288944
465,0.001300009898841381,0.14029999147169292
466,0.0011999800335615873,0.13610001769848168
467,0.0011999800335615873,0.1348000077996403
468,0.001200009137392044,0.13699999544769526
469,0.0010999792721122503,0.13190001482143998
470,0.0010999792721122503,0.1398000167682767
471,0.0010999792721122503,0.1275000104214996
472,0.00100000761449337,0.12199999764561653
473,0.00100000761449337,0.12989999959245324
474,0.001200009137392044,0.12349997996352613
475,0.00100000761449337,0.12000001152046025
476,0.00100000761449337,0.11970000923611224
477,0.0010999792721122503,0.12070001685060561
478,0.0009999785106629133,0.12100001913495362
479,0.0009999785106629133,0.11980000999756157
480,0.00100000761449337,0.12060001608915627
481,0.001100008375942707,0.12049998622387648
482,0.001100008375942707,0.12009998317807913
483,0.00100000761449337,0.11799999629147351
484,0.0009999785106629133,0.12020001304335892
485,0.001200009137392044,0.11990001075901091
486,0.00100000761449337,0.12099999003112316
487,0.001100008375942707,0.11829999857582152
488,0.0009999785106629133,0.11970000923611224
489,0.00100000761449337,0.12739998055621982
490,0.001400010660290718,0.12329997844062746
491,0.00100000761449337,0.12000001152046025
492,0.00100000761449337,0.12020001304335892
493,0.0010999792721122503,0.11950000771321356
494,0.001100008375942707,0.11909997556358576
495,0.00100000761449337,0.11990001075901091
496,0.0009999785106629133,0.11870000162161887
497,0.001100008375942707,0.11929997708648443
498,0.001100008375942707,0.12050001532770693
499,0.00100000761449337,0.12090001837350428
500,0.00100000761449337,0.12159999459981918
501,0.001100008375942707,0.18929998623207211
502,0.0035999983083456755,0.26780000189319253
503,0.0015999830793589354,0.15480001457035542
504,0.001200009137392044,0.135600013891235
505,0.001400010660290718,0.1297999988310039
506,0.001200009137392044,0.13109997962601483
507,0.001100008375942707,0.12670000432990491
508,0.001100008375942707,0.12989999959245324
509,0.001200009137392044,0.12670000432990491
510,0.001200009137392044,0.12859998969361186
511,0.001100008375942707,0.12620000052265823
512,0.00100000761449337,0.16949998098425567
513,0.001600012183189392,0.1309999788645655
514,0.001100008375942707,0.12240000069141388
515,0.0010999792721122503,0.16930000856518745
516,0.0013999815564602613,0.14280001050792634
517,0.001200009137392044,0.1260999997612089
518,0.001100008375942707,0.12280000373721123
519,0.00100000761449337,0.12169999536126852
520,0.0010999792721122503,0.11970000923611224
521,0.00100000761449337,0.11979998089373112
522,0.00100000761449337,0.12039998546242714
523,0.00100000761449337,0.12099999003112316
524,0.00100000761449337,0.12089998926967382
525,0.00100000761449337,0.12919999426230788
526,0.00100000761449337,0.12130002141930163
527,0.0010999792721122503,0.11990001075901091
528,0.00100000761449337,0.12050001532770693
529,0.001100008375942707,0.12079998850822449
530,0.001100008375942707,0.12130002141930163
531,0.0010999792721122503,0.12250000145286322
532,0.001100008375942707,0.12119999155402184
533,0.00100000761449337,0.1202999847009778
534,0.001100008375942707,0.12149999383836985
535,0.00100000761449337,0.12059998698532581
536,0.00100000761449337,0.1210999907925725
537,0.001100008375942707,0.11939997784793377
538,0.001100008375942707,0.1221999991685152
539,0.0010999792721122503,0.12120002065785229
540,0.0009999785106629133,0.12100001913495362
541,0.0010999792721122503,0.12780001270584762
542,0.0011999800335615873,0.12740000966005027
543,0.00100000761449337,0.12229999992996454
544,0.001100008375942707,0.12280000373721123
545,0.00100000761449337,0.12149999383836985
546,0.0010999792721122503,0.1336999994236976
547,0.001100008375942707,0.13349999790079892
548,0.001100008375942707,0.13190001482143998
549,0.001200009137392044,0.12620000052265823
550,0.00100000761449337,0.12310000602155924
551,0.0010999792721122503,0.12100001913495362
552,0.0010999792721122503,0.12209999840706587
553,0.000900006853044033,0.12129999231547117
554,0.001100008375942707,0.12119999155402184
555,0.00100000761449337,0.13000000035390258
556,0.0010999792721122503,0.1249000197276473
557,0.00100000761449337,0.1221999991685152
558,0.001100008375942707,0.1236999814864248
559,0.001100008375942707,0.12419998529367149
560,0.00100000761449337,0.12360000982880592
561,0.00100000761449337,0.12169999536126852
562,0.001100008375942707,0.12169999536126852
563,0.001100008375942707,0.12260000221431255
564,0.001100008375942707,0.1218999968841672
565,0.001100008375942707,0.12349997996352613
566,0.00100000761449337,0.12270000297576189
567,0.001100008375942707,0.1210999907925725
568,0.0010999792721122503,0.12250000145286322
569,0.00100000761449337,0.12399998377077281
570,0.00100000761449337,0.12179999612271786
571,0.00100000761449337,0.1294999965466559
572,0.0010999792721122503,0.1238000113517046
573,0.001100008375942707,0.12299997615627944
574,0.00100000761449337,0.12330000754445791
575,0.0009999785106629133,0.1230000052601099
576,0.00100000761449337,0.12329997844062746
577,0.001100008375942707,0.12270000297576189
578,0.0010999792721122503,0.12170002446509898
579,0.00100000761449337,0.14620000729337335
580,0.0011999800335615873,0.13620001845993102
581,0.0012999807950109243,0.1317000132985413
582,0.0011999800335615873,0.12939999578520656
583,0.001100008375942707,0.1314000110141933
584,0.0010999792721122503,0.13210001634433866
585,0.0009999785106629133,0.13100000796839595
586,0.001100008375942707,0.14250000822357833
587,0.001200009137392044,0.12729997979477048
588,0.001100008375942707,0.12280000373721123
589,0.0009999785106629133,0.1230000052601099
